시군구,번지,단지명,전용면적,거래금액
서울특별시 마포구 도화동,555,한화오벨리스크,75.72,"46,000"
서울특별시 마포구 도화동,555,한화오벨리스크,38.08,"24,000"
서울특별시 마포구 도화동,555,한화오벨리스크,59,"37,500"
서울특별시 마포구 도화동,555,한화오벨리스크,38.88,"24,900"
서울특별시 마포구 도화동,555,한화오벨리스크,75.7,"40,000"
서울특별시 마포구 도화동,555,한화오벨리스크,36.49,"23,200"
서울특별시 마포구 도화동,555,한화오벨리스크,79.9,"49,500"
서울특별시 마포구 도화동,555,한화오벨리스크,38.08,"23,300"
서울특별시 마포구 도화동,555,한화오벨리스크,36.96,"25,500"
서울특별시 마포구 도화동,555,한화오벨리스크,36.96,"24,700"
서울특별시 마포구 도화동,555,한화오벨리스크,79.9,"49,000"
서울특별시 마포구 도화동,555,한화오벨리스크,49.87,"30,900"
서울특별시 마포구 도화동,555,한화오벨리스크,79.9,"49,800"
서울특별시 마포구 도화동,555,한화오벨리스크,59,"37,700"
서울특별시 마포구 도화동,555,한화오벨리스크,38.88,"25,500"
서울특별시 마포구 도화동,353,현대,113.25,"53,000"
서울특별시 마포구 도화동,353,현대,113.25,"60,500"
서울특별시 마포구 도화동,353,현대,113.25,"60,000"
서울특별시 마포구 도화동,353,현대,84.95,"45,500"
서울특별시 마포구 도화동,353,현대,84.95,"34,400"
서울특별시 마포구 도화동,353,현대,113.25,"55,000"
서울특별시 마포구 도화동,353,현대,113.25,"56,000"
서울특별시 마포구 도화동,353,현대,84.95,"47,600"
서울특별시 마포구 도화동,353,현대,113.25,"52,500"
서울특별시 마포구 도화동,353,현대,84.95,"45,800"
서울특별시 마포구 도화동,353,현대,84.95,"45,500"
서울특별시 마포구 도화동,353,현대,84.95,"48,000"
서울특별시 마포구 도화동,353,현대,113.25,"58,400"
서울특별시 마포구 도화동,353,현대,84.95,"44,400"
서울특별시 마포구 도화동,353,현대,113.25,"52,000"
서울특별시 마포구 도화동,353,현대,84.95,"47,700"
서울특별시 마포구 도화동,353,현대,113.25,"59,000"
서울특별시 마포구 도화동,353,현대,84.95,"47,500"
서울특별시 마포구 도화동,353,현대,84.95,"48,900"
서울특별시 마포구 도화동,353,현대,84.95,"43,200"
서울특별시 마포구 도화동,353,현대,84.95,"49,000"
서울특별시 마포구 도화동,353,현대,84.95,"49,000"
서울특별시 마포구 도화동,353,현대,84.95,"48,000"
서울특별시 마포구 도화동,353,현대,84.95,"46,300"
서울특별시 마포구 도화동,353,현대,84.95,"45,000"
서울특별시 마포구 도화동,353,현대,84.95,"44,500"
서울특별시 마포구 도화동,353,현대,59.17,"35,250"
서울특별시 마포구 도화동,353,현대,84.95,"43,250"
서울특별시 마포구 도화동,353,현대,84.95,"37,000"
서울특별시 마포구 도화동,353,현대,84.95,"49,950"
서울특별시 마포구 도화동,353,현대,84.95,"48,000"
서울특별시 마포구 도화동,353,현대,84.95,"49,500"
서울특별시 마포구 도화동,353,현대,59.17,"39,000"
서울특별시 마포구 도화동,353,현대,84.95,"49,700"
서울특별시 마포구 도화동,353,현대,113.25,"54,500"
서울특별시 마포구 도화동,353,현대,84.95,"46,800"
서울특별시 마포구 도화동,353,현대,84.95,"48,000"
서울특별시 마포구 도화동,353,현대,59.17,"38,250"
서울특별시 마포구 마포동,353,현대,113.25,"58,750"
서울특별시 마포구 마포동,353,현대,84.95,"47,500"
서울특별시 마포구 마포동,350,강변한신코아,51.48,"17,700"
서울특별시 마포구 마포동,350,강변한신코아,77.22,"28,000"
서울특별시 마포구 마포동,350,강변한신코아,51.48,"19,400"
서울특별시 마포구 마포동,350,강변한신코아,51.48,"17,800"
서울특별시 마포구 마포동,350,강변한신코아,51.48,"18,800"
서울특별시 마포구 마포동,442,보성,59.4,"32,000"
서울특별시 마포구 마포동,442,보성,59.4,"28,800"
서울특별시 마포구 마포동,253,쌍용,59.9,"37,000"
서울특별시 마포구 마포동,253,쌍용,84.9,"60,000"
서울특별시 마포구 마포동,253,쌍용,59.9,"31,800"
서울특별시 마포구 마포동,253,쌍용,84.9,"49,500"
서울특별시 마포구 마포동,253,쌍용,59.9,"38,500"
서울특별시 마포구 마포동,253,쌍용,114.84,"61,000"
서울특별시 마포구 마포동,253,쌍용,84.9,"39,000"
서울특별시 마포구 마포동,253,쌍용,84.9,"55,500"
서울특별시 마포구 마포동,253,쌍용,59.9,"38,200"
서울특별시 마포구 마포동,253,쌍용,84.9,"53,800"
서울특별시 마포구 마포동,253,쌍용,59.9,"32,000"
서울특별시 마포구 마포동,253,쌍용,59.9,"35,000"
서울특별시 마포구 마포동,253,쌍용,84.9,"51,400"
서울특별시 마포구 마포동,253,쌍용,59.9,"36,950"
서울특별시 마포구 마포동,253,쌍용,59.9,"38,300"
서울특별시 마포구 마포동,253,쌍용,59.9,"37,700"
서울특별시 마포구 망원동,253,쌍용,84.9,"53,500"
서울특별시 마포구 망원동,253,쌍용,84.9,"44,000"
서울특별시 마포구 망원동,508,강림스위트빌,81.71,"30,000"
서울특별시 마포구 망원동,508,강림스위트빌,81.71,"36,000"
서울특별시 마포구 망원동,508,강림스위트빌,81.71,"32,300"
서울특별시 마포구 망원동,490,강변타운,84.98,"40,000"
서울특별시 마포구 망원동,490,강변타운,84.98,"30,000"
서울특별시 마포구 망원동,435-4,광남캐스빌,53.36,"27,000"
서울특별시 마포구 망원동,465-3,광남캐스빌B,72.58,"28,000"
서울특별시 마포구 망원동,465-33,광남캐스빌C,74.53,"33,000"
서울특별시 마포구 망원동,465-33,광남캐스빌C,65.23,"28,000"
서울특별시 마포구 망원동,465-32,광남캐스빌D,79.68,"30,750"
서울특별시 마포구 망원동,465-32,광남캐스빌D,79.68,"35,000"
서울특별시 마포구 망원동,464-11,그린월드,79.8,"23,500"
서울특별시 마포구 망원동,471-3,노아아크빌,106.2,"35,500"
서울특별시 마포구 망원동,471-3,노아아크빌,91.88,"40,000"
서울특별시 마포구 망원동,471-3,노아아크빌,106.2,"41,000"
서울특별시 마포구 망원동,496,대림1,84.96,"34,800"
서울특별시 마포구 망원동,496,대림1,84.96,"40,000"
서울특별시 마포구 망원동,496,대림1,84.96,"48,750"
서울특별시 마포구 망원동,496,대림1,84.96,"52,000"
서울특별시 마포구 망원동,496,대림1,59.73,"30,000"
서울특별시 마포구 망원동,496,대림1,84.96,"46,000"
서울특별시 마포구 망원동,496,대림1,59.73,"37,000"
서울특별시 마포구 망원동,497,대림2,84.73,"49,500"
서울특별시 마포구 망원동,497,대림2,84.73,"47,000"
서울특별시 마포구 망원동,497,대림2,84.73,"50,000"
서울특별시 마포구 망원동,497,대림2,84.73,"49,500"
서울특별시 마포구 망원동,497,대림2,106.71,"62,000"
서울특별시 마포구 망원동,497,대림2,59.99,"35,000"
서울특별시 마포구 망원동,497,대림2,84.73,"48,300"
서울특별시 마포구 망원동,497,대림2,84.73,"47,750"
서울특별시 마포구 망원동,497,대림2,59.99,"36,000"
서울특별시 마포구 망원동,491,대상3,84.9,"29,000"
서울특별시 마포구 망원동,491,대상3,84.9,"32,300"
서울특별시 마포구 망원동,491,대상3,84.9,"30,000"
서울특별시 마포구 망원동,491,대상3,84.9,"35,000"
서울특별시 마포구 망원동,491,대상3,59.61,"27,600"
서울특별시 마포구 망원동,492,대상4,59.97,"25,400"
서울특별시 마포구 망원동,492,대상4,59.97,"22,000"
서울특별시 마포구 망원동,492,대상4,59.97,"20,000"
서울특별시 마포구 망원동,492,대상4,84.9,"35,050"
서울특별시 마포구 망원동,492,대상4,84.9,"35,000"
서울특별시 마포구 망원동,492,대상4,59.97,"27,700"
서울특별시 마포구 망원동,429-4,대성1,78.22,"30,000"
서울특별시 마포구 망원동,429-4,대성1,59.77,"25,500"
서울특별시 마포구 망원동,429-3,대성2,59.78,"18,500"
서울특별시 마포구 망원동,429-3,대성2,59.78,"29,200"
서울특별시 마포구 망원동,463-2,동보프리미아,63.02,"25,500"
서울특별시 마포구 망원동,510,두영이지안,71.42,"27,000"
서울특별시 마포구 망원동,510,두영이지안,71.42,"30,000"
서울특별시 마포구 망원동,510,두영이지안,59.95,"30,000"
서울특별시 마포구 망원동,510,두영이지안,84.13,"35,500"
서울특별시 마포구 망원동,510,두영이지안,71.42,"30,000"
서울특별시 마포구 망원동,516,망원동동원데쟈뷰,82.9,"36,726"
서울특별시 마포구 망원동,516,망원동동원데쟈뷰,84.85,"35,000"
서울특별시 마포구 망원동,516,망원동동원데쟈뷰,111.89,"46,250"
서울특별시 마포구 망원동,516,망원동동원데쟈뷰,111.89,"46,500"
서울특별시 마포구 망원동,516,망원동동원데쟈뷰,82.9,"34,000"
서울특별시 마포구 망원동,516,망원동동원데쟈뷰,84.85,"35,000"
서울특별시 마포구 망원동,516,망원동동원데쟈뷰,84.85,"37,500"
서울특별시 마포구 망원동,516,망원동동원데쟈뷰,84.85,"38,000"
서울특별시 마포구 망원동,478-27,미원1,58.98,"27,000"
서울특별시 마포구 망원동,478-27,미원1,58.98,"29,000"
서울특별시 마포구 망원동,433-9,미원2,55.29,"21,500"
서울특별시 마포구 망원동,433-9,미원2,59.77,"25,500"
서울특별시 마포구 망원동,433-9,미원2,79.74,"31,500"
서울특별시 마포구 망원동,433-9,미원2,55.29,"24,700"
서울특별시 마포구 망원동,433-9,미원2,55.29,"29,000"
서울특별시 마포구 망원동,433-9,미원2,59.79,"26,400"
서울특별시 마포구 망원동,433-9,미원2,55.29,"25,300"
서울특별시 마포구 망원동,494,삼성화원,89.55,"41,000"
서울특별시 마포구 망원동,381-9,삼우하이브,109.85,"33,000"
서울특별시 마포구 망원동,513,상암마젤란21,55.85,"27,000"
서울특별시 마포구 망원동,513,상암마젤란21,55.85,"32,000"
서울특별시 마포구 망원동,513,상암마젤란21,82.39,"39,000"
서울특별시 마포구 망원동,513,상암마젤란21,82.39,"37,500"
서울특별시 마포구 망원동,513,상암마젤란21,55.85,"32,500"
서울특별시 마포구 망원동,433-3,성신,48.3,"18,700"
서울특별시 마포구 망원동,420,성원1,59.4,"28,500"
서울특별시 마포구 망원동,420,성원1,59.4,"29,500"
서울특별시 마포구 망원동,420,성원1,59.4,"25,500"
서울특별시 마포구 망원동,420,성원1,59.4,"28,000"
서울특별시 마포구 망원동,489,성원2,114.74,"40,000"
서울특별시 마포구 망원동,489,성원2,114.74,"49,000"
서울특별시 마포구 망원동,489,성원2,59.43,"27,000"
서울특별시 마포구 망원동,489,성원2,84.96,"35,000"
서울특별시 마포구 망원동,489,성원2,59.43,"26,000"
서울특별시 마포구 망원동,489,성원2,114.74,"51,800"
서울특별시 마포구 망원동,489,성원2,59.43,"27,600"
서울특별시 마포구 망원동,489,성원2,114.74,"52,000"
서울특별시 마포구 망원동,468-18,세광,47.62,"21,500"
서울특별시 마포구 망원동,504,시티,78.949,"28,000"
서울특별시 마포구 망원동,495,신부파스카빌,83.95,"32,500"
서울특별시 마포구 망원동,517,영화블렌하임,137.97,"74,400"
서울특별시 마포구 망원동,517,영화블렌하임,137.97,"75,900"
서울특별시 마포구 망원동,517,영화블렌하임,107.33,"59,000"
서울특별시 마포구 망원동,517,영화블렌하임,107.33,"58,600"
서울특별시 마포구 망원동,512,예지안파크뷰,84.19,"33,000"
서울특별시 마포구 망원동,512,예지안파크뷰,84.19,"38,000"
서울특별시 마포구 망원동,512,예지안파크뷰,83.8,"25,500"
서울특별시 마포구 망원동,512,예지안파크뷰,84.71,"38,500"
서울특별시 마포구 망원동,418-29,예향,83.37,"33,700"
서울특별시 마포구 망원동,498,우림루미아트,84.9463,"39,500"
서울특별시 마포구 망원동,498,우림루미아트,84.546,"40,000"
서울특별시 마포구 망원동,498,우림루미아트,84.546,"43,800"
서울특별시 마포구 망원동,498,우림루미아트,84.546,"42,000"
서울특별시 마포구 망원동,239,월드,82.33,"43,000"
서울특별시 마포구 망원동,419-3,참존1차(419-3),62.78,"31,000"
서울특별시 마포구 망원동,436-6,천우,68.68,"27,400"
서울특별시 마포구 망원동,436-6,천우,66.46,"28,400"
서울특별시 마포구 망원동,422-12,청화,82.26,"24,500"
서울특별시 마포구 망원동,422-12,청화,82.26,"32,100"
서울특별시 마포구 망원동,418-5,크라운빌,92.81,"38,000"
서울특별시 마포구 망원동,506,탑건진선미,84.95,"35,000"
서울특별시 마포구 망원동,506,탑건진선미,84.95,"42,000"
서울특별시 마포구 망원동,506,탑건진선미,84.95,"38,000"
서울특별시 마포구 망원동,422-11,태영,64.6,"24,000"
서울특별시 마포구 망원동,501,태청,74.76,"27,000"
서울특별시 마포구 망원동,500,한강1차대주피오레,79.31,"30,000"
서울특별시 마포구 망원동,500,한강1차대주피오레,79.38,"41,500"
서울특별시 마포구 망원동,500,한강1차대주피오레,79.38,"52,000"
서울특별시 마포구 망원동,500,한강1차대주피오레,79.38,"42,500"
서울특별시 마포구 망원동,500,한강1차대주피오레,79.38,"43,000"
서울특별시 마포구 망원동,500,한강1차대주피오레,79.38,"43,500"
서울특별시 마포구 망원동,499,한강2차대주피오레,84.97,"53,000"
서울특별시 마포구 망원동,499,한강2차대주피오레,84.97,"58,000"
서울특별시 마포구 망원동,499,한강2차대주피오레,99.16,"71,500"
서울특별시 마포구 망원동,499,한강2차대주피오레,99.16,"55,000"
서울특별시 마포구 망원동,499,한강2차대주피오레,84.97,"60,300"
서울특별시 마포구 망원동,417-2,한강로얄스위트,118.04,"35,000"
서울특별시 마포구 망원동,417-2,한강로얄스위트,118.04,"36,000"
서울특별시 마포구 망원동,417-2,한강로얄스위트,118.04,"36,000"
서울특별시 마포구 망원동,515,한강월드컵,84.29,"29,000"
서울특별시 마포구 망원동,515,한강월드컵,84.29,"30,000"
서울특별시 마포구 망원동,493,함성백합,59.9,"28,000"
서울특별시 마포구 망원동,502,함성월드빌,84.7,"38,500"
서울특별시 마포구 망원동,502,함성월드빌,76.14,"32,500"
서울특별시 마포구 망원동,502,함성월드빌,59.9,"32,000"
서울특별시 마포구 망원동,502,함성월드빌,76.14,"34,000"
서울특별시 마포구 망원동,502,함성월드빌,76.14,"35,000"
서울특별시 마포구 망원동,502,함성월드빌,57.98,"33,000"
서울특별시 마포구 망원동,514,함성월드빌3차301동,84.8,"37,400"
서울특별시 마포구 망원동,503,현진에버빌2,83.654,"54,500"
서울특별시 마포구 망원동,503,현진에버빌2,83.654,"55,000"
서울특별시 마포구 망원동,509,휴먼빌,59.955,"31,900"
서울특별시 마포구 망원동,509,휴먼빌,59.955,"29,000"
서울특별시 마포구 망원동,509,휴먼빌,59.943,"32,400"
서울특별시 마포구 망원동,509,휴먼빌,59.943,"35,000"
서울특별시 마포구 망원동,509,휴먼빌,84.963,"50,500"
서울특별시 마포구 망원동,509,휴먼빌,59.943,"32,000"
서울특별시 마포구 망원동,509,휴먼빌,59.955,"36,000"
서울특별시 마포구 망원동,509,휴먼빌,59.943,"34,300"
서울특별시 마포구 망원동,509,휴먼빌,59.943,"32,200"
서울특별시 마포구 망원동,509,휴먼빌,59.955,"37,000"
서울특별시 마포구 망원동,509,휴먼빌,59.955,"37,500"
서울특별시 마포구 망원동,509,휴먼빌,84.963,"52,000"
서울특별시 마포구 상수동,509,휴먼빌,59.955,"32,500"
서울특별시 마포구 상수동,509,휴먼빌,59.955,"35,700"
서울특별시 마포구 상수동,396,두산위브,84.79,"58,000"
서울특별시 마포구 상수동,396,두산위브,84.79,"59,000"
서울특별시 마포구 상수동,396,두산위브,84.79,"57,000"
서울특별시 마포구 상수동,396,두산위브,84.79,"53,000"
서울특별시 마포구 상수동,396,두산위브,84.79,"51,000"
서울특별시 마포구 상수동,396,두산위브,84.79,"57,500"
서울특별시 마포구 상수동,396,두산위브,84.79,"48,500"
서울특별시 마포구 상수동,396,두산위브,84.79,"61,000"
서울특별시 마포구 상수동,396,두산위브,84.79,"52,000"
서울특별시 마포구 상수동,396,두산위브,84.79,"60,000"
서울특별시 마포구 상수동,396,두산위브,114.533,"75,000"
서울특별시 마포구 상수동,396,두산위브,84.79,"55,000"
서울특별시 마포구 상수동,395,밤섬리버베르빌,174.319,"148,000"
서울특별시 마포구 상수동,353-4,밤섬리오팰리스,232.36,"125,000"
서울특별시 마포구 상수동,394,신구강변연가,152.336,"93,000"
서울특별시 마포구 상암동,394,신구강변연가,152.336,"127,500"
서울특별시 마포구 상암동,394,신구강변연가,187.426,"146,500"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"36,900"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,49.8,"33,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"39,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"37,500"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"39,420"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"40,400"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"41,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"39,200"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"38,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,49.9,"33,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"40,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"38,500"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"41,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"39,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"38,500"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.84,"41,500"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"41,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"40,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"44,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"43,500"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.84,"48,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"43,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"43,750"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"46,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"42,500"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"45,200"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"44,800"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"46,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"46,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"45,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"46,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"44,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"47,500"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"44,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,49.9,"33,300"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,49.8,"34,800"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"47,200"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"47,500"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,49.9,"35,500"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,49.9,"34,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"47,500"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"46,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"48,500"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"47,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.84,"47,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"45,200"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"47,700"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,49.9,"36,800"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"46,700"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.84,"48,500"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"48,300"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.84,"49,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"47,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"48,700"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"40,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,49.9,"35,400"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"47,800"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"45,600"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"48,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.84,"48,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"49,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"50,800"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"52,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"53,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.84,"46,700"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.84,"49,700"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"50,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"46,500"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"42,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"50,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,49.9,"39,700"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.84,"50,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"48,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"51,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"54,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"52,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"53,600"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,49.8,"36,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"50,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.84,"50,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,49.9,"35,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"51,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"52,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"50,500"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"52,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"50,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"49,000"
서울특별시 마포구 상암동,1637,상암월드컵파크2단지,59.92,"49,500"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.84,"57,800"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.84,"56,900"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.94,"57,100"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.84,"55,000"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.84,"52,000"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.84,"59,000"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.84,"51,000"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.84,"60,500"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.94,"62,000"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.94,"66,000"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.84,"65,500"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.94,"63,400"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.84,"66,000"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.94,"65,000"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.94,"64,000"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.84,"65,000"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.94,"66,000"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.84,"64,500"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.94,"69,800"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.84,"69,000"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.94,"70,000"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.94,"70,500"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.84,"70,000"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.84,"51,000"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.84,"72,000"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.84,"72,500"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.94,"66,500"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.84,"67,000"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.84,"72,000"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.84,"74,500"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.84,"75,000"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.94,"81,000"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.84,"76,500"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.84,"77,000"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.94,"70,700"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.94,"74,500"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.84,"72,000"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.84,"75,000"
서울특별시 마포구 상암동,1643,상암월드컵파크3단지,84.94,"68,000"
서울특별시 마포구 상암동,1655,상암월드컵파크4단지,84.89,"63,000"
서울특별시 마포구 상암동,1655,상암월드컵파크4단지,84.66,"70,000"
서울특별시 마포구 상암동,1655,상암월드컵파크4단지,84.66,"80,000"
서울특별시 마포구 상암동,1655,상암월드컵파크4단지,84.89,"77,000"
서울특별시 마포구 상암동,1655,상암월드컵파크4단지,104.78,"115,000"
서울특별시 마포구 상암동,1655,상암월드컵파크4단지,84.76,"78,000"
서울특별시 마포구 상암동,1655,상암월드컵파크4단지,84.66,"81,000"
서울특별시 마포구 상암동,1655,상암월드컵파크4단지,84.89,"85,000"
서울특별시 마포구 상암동,1655,상암월드컵파크4단지,84.76,"81,000"
서울특별시 마포구 상암동,1655,상암월드컵파크4단지,84.66,"72,300"
서울특별시 마포구 상암동,1655,상암월드컵파크4단지,84.66,"80,000"
서울특별시 마포구 상암동,1658,상암월드컵파크5단지,104.69,"100,000"
서울특별시 마포구 상암동,1658,상암월드컵파크5단지,84.73,"60,000"
서울특별시 마포구 상암동,1658,상암월드컵파크5단지,84.67,"60,000"
서울특별시 마포구 상암동,1658,상암월드컵파크5단지,84.67,"62,300"
서울특별시 마포구 상암동,1658,상암월드컵파크5단지,84.67,"63,000"
서울특별시 마포구 상암동,1658,상암월드컵파크5단지,84.73,"61,500"
서울특별시 마포구 상암동,1658,상암월드컵파크5단지,84.73,"62,000"
서울특별시 마포구 상암동,1658,상암월드컵파크5단지,84.75,"62,000"
서울특별시 마포구 상암동,1658,상암월드컵파크5단지,84.73,"65,000"
서울특별시 마포구 상암동,1658,상암월드컵파크5단지,84.67,"61,500"
